iter	Accuracy	Logloss
886	0.8307066599	0.3744233812
887	0.8308761227	0.3743940114
888	0.8308761227	0.3743516157
889	0.8310455855	0.3743182454
890	0.8312150483	0.3742924929
891	0.8310455855	0.3742651414
892	0.8308761227	0.3742406752
893	0.8310455855	0.3740988943
894	0.8317234367	0.3739177273
895	0.8317234367	0.373879397
896	0.8317234367	0.3738569286
897	0.8317234367	0.3738298244
898	0.8315539739	0.373796797
899	0.8315539739	0.3737692084
900	0.8313845111	0.3737333999
901	0.8313845111	0.3737048931
902	0.8313845111	0.3736795044
903	0.8313845111	0.3736566519
904	0.8313845111	0.3736294323
905	0.8315539739	0.3736091793
906	0.8315539739	0.3735806802
907	0.8312150483	0.3735562123
908	0.8313845111	0.3735027872
909	0.8315539739	0.3734363264
910	0.8315539739	0.3734177644
911	0.8317234367	0.3733723805
912	0.8317234367	0.3733538179
913	0.8317234367	0.3733261846
914	0.8317234367	0.3732958823
915	0.8317234367	0.3732698519
916	0.8317234367	0.373244438
917	0.8315539739	0.3732266563
918	0.8315539739	0.3731936216
919	0.8315539739	0.373165547
920	0.8317234367	0.3731176767
921	0.8315539739	0.3730891468
922	0.8317234367	0.373072194
923	0.8315539739	0.3730537788
924	0.8315539739	0.3729981851
925	0.8313845111	0.3729519523
926	0.8317234367	0.3729142511
927	0.8318928995	0.3728990097
928	0.8318928995	0.3728508752
929	0.8313845111	0.3728224097
930	0.8313845111	0.3727977131
931	0.8317234367	0.372758952
932	0.8318928995	0.3727430423
933	0.8317234367	0.3726801436
934	0.8317234367	0.3726541946
935	0.8317234367	0.3726347034
936	0.8317234367	0.3725263184
937	0.8317234367	0.3724744951
938	0.8318928995	0.3724465235
939	0.8318928995	0.3724209121
940	0.8317234367	0.3724060459
941	0.8317234367	0.3723775191
942	0.8315539739	0.372311636
943	0.8317234367	0.3721898956
944	0.8318928995	0.3721019927
945	0.8318928995	0.3720913557
946	0.8320623623	0.3720683123
947	0.8320623623	0.3720658276
948	0.8320623623	0.3720360157
949	0.8324012879	0.3720074869
950	0.8324012879	0.3719866582
951	0.8322318251	0.3719576486
952	0.8324012879	0.3718915661
953	0.8324012879	0.3718599511
954	0.8324012879	0.3717861589
955	0.8324012879	0.3717649047
956	0.8324012879	0.371742141
957	0.8324012879	0.3717214527
958	0.8324012879	0.3717078897
959	0.8325707507	0.3716764892
960	0.8324012879	0.3716356524
961	0.8324012879	0.3716151646
962	0.8324012879	0.3715814656
963	0.8324012879	0.3715435418
964	0.8325707507	0.3715197323
965	0.8325707507	0.3714737414
966	0.8325707507	0.3714490719
967	0.8325707507	0.3714050699
968	0.8325707507	0.3713833572
969	0.8322318251	0.371222387
970	0.8324012879	0.3711792735
971	0.8322318251	0.371138587
972	0.8324012879	0.3711337816
973	0.8324012879	0.370945239
974	0.8324012879	0.3708728413
975	0.8324012879	0.3707217338
976	0.8324012879	0.3707077756
977	0.8324012879	0.3706798606
978	0.8324012879	0.3706614089
979	0.8324012879	0.3706278922
980	0.8324012879	0.3705888828
981	0.8324012879	0.370558774
982	0.8324012879	0.3705230881
983	0.8324012879	0.3704678549
984	0.8325707507	0.3704410117
985	0.8325707507	0.3704244293
986	0.8325707507	0.3703971104
987	0.8325707507	0.3703731071
988	0.8325707507	0.3703562808
989	0.8325707507	0.3703144123
990	0.8325707507	0.3702741721
991	0.8325707507	0.3702480213
992	0.8325707507	0.3702261159
993	0.8325707507	0.3702059186
994	0.8327402135	0.3701814925
995	0.8327402135	0.370146136
996	0.8325707507	0.3701255816
997	0.8329096763	0.3701006951
998	0.8327402135	0.3700709295
999	0.8327402135	0.3700615254
